cid,week_num,qty,amnt
20335,11,2,17.56
20336,11,1,20.97
20336,28,4,29.34
20336,29,1,15.36
20336,43,1,11.49
20337,11,5,137.41
20338,11,2,26.94
20338,29,1,10.77
20339,11,2,59.35
20339,17,6,130.8
20339,55,1,12.58
20339,58,1,12.99
20339,63,1,12.58
20340,11,1,15.96
20340,13,1,15.36
20341,11,1,11.77
20342,11,1,11.77
20342,18,1,14.96
20342,69,2,24.07
20343,11,2,28.33
20343,16,3,40.93
20343,24,1,15.36
20343,29,3,42.099999999999994
20343,41,4,47.46
20343,47,2,26.98
20343,48,4,47.46
20343,52,1,12.99
20343,71,2,23.37
20344,11,1,10.77
20345,11,19,192.79
20345,12,5,67.45
20345,24,4,66.09
20345,27,3,55.31
20345,61,2,29.98
20345,70,3,35.47
20346,11,1,19.77
20346,20,1,13.97
20347,11,1,16.7
20348,11,2,23.54
20349,11,2,19.96
20349,37,1,14.99
20350,11,1,22.77
20351,11,1,15.36
20352,11,1,9.77
20352,46,3,40.47
20352,47,1,14.49
20352,48,3,86.97
20352,57,1,14.42
20352,65,1,8.99
20353,11,1,15.36
20354,11,2,19.54
20354,33,1,21.7
20354,55,1,12.99
20355,11,4,71.74
20356,11,3,53.97
20357,11,4,68.5
20357,12,4,71.44
20357,13,5,90.08
20357,14,4,79.07
20357,15,7,150.57
20358,11,1,28.77
20358,31,1,11.77
20358,71,1,28.99
20359,11,1,4.79
20360,11,1,6.79
20361,11,2,26.56
20362,11,2,30.48
20362,54,1,12.99
20362,62,3,40.15
20363,11,5,74.63
20364,11,5,51.87
20364,66,1,9.99
20365,11,5,54.85
20366,11,1,4.79
20367,11,1,11.97
20368,11,4,49.480000000000004
20368,21,1,12.25
20369,11,1,11.77
20370,11,1,24.99
20370,65,1,32.49
20371,11,1,15.36
20372,11,3,43.72
20373,11,1,11.77
20373,13,5,81.23
20374,11,3,43.53
20374,25,1,18.77
20374,32,1,18.77
20374,34,1,14.96
20375,11,3,35.31
20376,11,1,13.97
20376,15,1,13.97
20377,11,2,29.92
20378,11,5,85.02
20379,11,5,74.65
20380,11,1,11.78
20381,11,1,8.77
20381,25,4,65.97
20382,11,2,54.74
20383,11,3,50.73
20383,15,2,28.73
20383,16,3,39.31
20383,32,4,60.24
20383,53,2,24.48
20383,63,1,13.99
20383,68,2,24.37
20383,72,2,33.1
20383,76,4,56.39
20384,11,3,34.91
20385,11,10,102.35
20386,11,1,13.97
20387,11,1,14.98
20388,11,3,44.29
20388,29,1,13.97
20388,75,2,24.37
20389,11,3,42.71
20389,28,1,14.96
20390,11,1,14.37
20390,26,1,19.99
20391,11,1,28.77
20391,12,2,83.33
20391,46,3,100.97
20391,47,2,148.98
20391,48,1,55.99
20391,50,5,78.95
20392,11,1,5.78
20392,44,1,12.99
20392,47,1,12.99
20392,61,1,11.88
20393,11,1,14.37
20394,11,6,82.79
20395,11,1,10.99
20396,11,1,9.99
20397,11,1,12.49
20397,58,1,11.49
20398,11,2,30.32
20398,21,6,91.34
20398,37,3,35.97
20398,76,1,11.88
20399,11,2,20.74
20400,11,3,58.97
20400,21,5,71.05
20400,27,3,53.64
20400,40,4,55.46
20400,42,4,74.96
20400,54,5,68.45
20400,62,4,54.46
20400,64,5,57.45
20400,71,2,26.57
20401,11,1,11.77
20402,11,2,23.56
20402,21,2,25.57
20402,32,2,17.96
20402,36,2,23.73
20402,45,2,30.48
20402,63,1,15.49
20402,68,2,17.48
20403,11,1,10.77
20404,11,2,18.75
20404,20,2,30.13
20404,33,1,46.77
20404,64,1,26.49
20404,74,3,40.94
20405,11,2,29.98
20406,11,2,26.14
20407,11,1,23.99
20408,11,1,12.49
20409,11,1,14.79
20410,11,4,68.73
20410,30,1,16.36
20410,31,1,11.77
20410,37,2,20.98
20410,39,2,27.98
20410,45,1,15.49
20410,50,2,24.48
20410,52,1,16.49
20410,62,1,11.49
20410,66,6,105.53
20411,11,5,36.83
20411,12,1,19.99
20411,13,2,34.38
20411,28,4,25.14
20411,33,2,26.73
20411,47,2,25.98
20411,57,3,16.47
20411,64,1,32.49
20411,65,1,15.49
20411,77,1,12.99
20412,11,1,27.99
20412,16,1,13.97
20412,19,2,26.22
20412,57,2,25.98
20412,65,1,13.99
20412,76,2,24.98
20413,11,4,52.88
20413,25,3,35.51
20413,26,2,71.54
20413,27,1,35.77
20413,31,2,27.74
20413,48,1,11.49
20414,11,1,20.99
20415,11,1,11.77
20415,13,1,9.98
20415,20,1,9.98
20416,11,1,12.97
20416,16,2,26.14
20417,11,2,26.73
20418,11,3,35.31
20419,11,1,15.36
20420,11,4,61.04
20420,29,5,67.64
20420,33,4,54.68
20420,40,6,75.94
20420,46,5,75.95
20420,56,7,106.93
20420,64,5,70.95
20420,73,5,63.95
20420,74,4,151.95
20420,76,2,275.98
20420,78,3,37.47
20421,11,1,14.96
20422,11,1,14.96
20422,20,3,48.96
20422,47,2,38.98
20422,54,5,73.45
20422,56,4,67.46
20422,63,4,44.96
20422,74,4,43.46
20422,77,1,17.99
20423,11,1,15.36
20424,11,1,12.49
20425,11,2,41.13
20425,23,6,92.22
20425,25,5,90.85
20425,26,6,100.22
20425,61,4,54.96
20425,67,2,22.98
20425,68,5,61.45
20426,11,1,19.99
20426,23,1,14.37
20426,49,1,15.49
20427,11,3,37.49
20428,11,2,26.73
20429,11,4,47.3
20430,11,1,17.3
20431,11,6,93.4
20432,11,2,21.75
20433,11,1,12.49
20434,11,1,11.77
20435,11,1,12.97
20435,17,1,11.77
20436,11,2,20.75
20437,11,1,13.77
20437,24,2,25.93
20437,33,2,21.95
20437,50,1,7.49
20437,51,1,13.99
20438,11,2,32.32
20438,72,1,12.99
20439,11,1,42.77
20440,11,4,63.64
20441,11,1,11.77
20441,16,3,38.51
20441,30,2,21.74
20441,33,1,11.77
20441,39,2,18.48
20441,53,3,47.47
20441,62,4,49.96
20441,64,4,44.35
20442,11,2,29.13
20443,11,1,19.97
20443,14,2,36.48
20443,31,2,26.34
20443,35,1,15.3
20443,36,1,17.7
20443,42,1,12.49
20444,11,1,13.97
20444,47,2,25.98
20444,74,2,29.98
20445,11,1,11.77
20446,11,1,11.77
20447,11,1,103.99
20448,11,1,29.97
20449,11,3,42.83
20449,20,4,46.47
20449,38,1,9.49
20450,11,1,59.99
20451,11,1,9.99
20452,11,4,54.93
20453,11,1,12.49
20453,19,1,12.25
20453,20,4,59.84
20453,35,4,58.09
20453,41,2,35.98
20453,44,1,19.49
20453,49,2,18.98
20453,55,2,16.98
20454,11,1,20.99
20454,20,1,6.77
20454,22,1,16.65
20454,34,1,13.97
20454,65,3,37.65
20454,76,3,36.97
20455,11,1,24.99
20455,54,1,12.49
20455,62,1,23.99
20456,11,1,14.96
20457,11,2,41.69
20457,26,1,17.3
20458,11,2,29.979999999999997
20459,11,1,20.99
20460,11,2,21.75
20461,11,1,11.77
20462,11,1,44.77
20462,26,1,11.77
20462,50,1,11.49
20462,63,1,14.49
20463,11,2,25.54
20463,12,1,11.77
20463,13,1,18.76
20464,11,5,71.63
20464,45,4,54.46
20465,11,3,68.31
20466,11,1,3.99
20467,11,2,26.14
20468,11,1,4.79
20469,11,1,14.99
20469,25,1,11.77
20470,11,1,20.99
20471,11,1,12.97
20472,11,1,12.77
20472,17,2,25.74
20473,11,1,18.36
20474,11,6,88.18
20475,11,1,14.37
20476,11,2,28.34
20476,26,7,85.98
20477,11,1,13.97
20478,11,2,29.33
20479,11,1,10.77
20480,11,5,68.23
20480,15,5,71.62
20480,32,2,31.33
20480,43,4,54.96
20481,11,4,53.87
20481,19,5,76.65
20482,11,1,5.77
20482,19,1,13.97
20482,39,1,16.99
20483,11,1,12.49
20483,38,1,12.99
20483,43,2,27.48
20483,64,1,29.99
20484,11,1,11.77
20485,11,2,28.34
20485,52,14,201.86
20485,64,4,71.34
20486,11,1,14.96
20486,16,1,11.77
20486,21,2,27.73
20486,30,3,39.5
20486,50,2,27.98
20487,11,1,16.38
20488,11,2,34.29
20489,11,1,11.97
20489,15,3,45.7
20489,75,3,36.97
20490,11,3,41.34
20490,19,2,45.76
20491,11,3,33.51
20492,11,1,9.99
20492,16,9,149.91
20492,22,5,99.95
20492,35,3,84.97
20493,11,1,20.99
20494,11,1,13.97
20494,37,1,11.99
20495,11,1,14.96
20496,11,1,15.7
20497,11,2,29.92
20497,17,1,20.97
20497,40,2,47.98
20497,60,1,13.99
20497,62,3,33.25
20497,66,7,99.05
20498,11,13,191.91
20499,12,3,68.33
20499,70,6,103.44
20500,11,1,17.36
20501,11,3,42.49
20501,18,2,41.74
20501,22,2,23.54
20501,31,2,28.74
20501,65,1,15.49
20501,66,1,13.99
20502,11,2,41.56
20503,11,3,35.92
20503,14,6,87.78
20503,20,3,36.12
20503,29,10,140.31
20504,11,3,72.11
20504,19,5,70.61
20504,22,2,29.92
20504,25,2,25.73
20504,30,3,44.88
20504,43,4,48.96
20504,44,4,55.96
20504,60,4,56.14
20505,11,1,13.97
20506,11,4,53.08
20506,23,5,70.62
20506,27,2,29.33
20507,11,3,42.91
20508,11,6,78.0
20509,11,1,19.99
20510,11,1,15.36
20510,17,1,15.36
20510,19,1,10.77
20510,71,2,52.980000000000004
20510,72,1,41.49
20511,11,1,13.97
20511,25,3,41.1
20512,11,1,6.79
20513,11,1,14.79
20513,32,1,13.9
20514,11,1,27.77
20514,62,1,15.49
20514,63,1,20.99
20515,11,1,22.77
20515,49,1,12.99
20515,54,2,17.48
20516,11,4,48.49
20517,11,2,27.94
20517,68,1,15.99
20518,11,1,15.36
20518,12,1,11.77
20519,11,1,8.97
20520,11,4,79.46
20521,11,4,48.08
20522,11,2,27.14
20522,12,2,25.54
20523,11,5,81.86
20524,11,1,44.97
20525,11,4,58.66
20525,65,2,29.48
20526,11,3,38.5
20526,24,4,53.150000000000006
20526,44,5,68.45
20526,53,3,39.97
20527,11,3,52.27
20527,69,1,26.99
20528,11,2,27.56
20529,11,2,24.74
20530,11,4,55.32
20530,37,4,67.96
20530,65,6,81.44
20531,11,1,11.77
20532,11,2,26.74
20532,24,2,27.94
20532,55,1,14.49
20532,62,1,9.99
20532,65,1,15.49
20532,72,1,19.99
20533,11,3,37.51
20534,11,1,5.98
20534,17,1,9.98
20535,11,1,14.96
20536,11,6,72.22
20536,16,2,44.35
20536,25,3,72.98
20536,45,4,67.96
20536,55,1,26.99
20536,78,1,71.49
20537,11,1,17.99
20537,15,1,12.49
20537,55,2,24.98
20537,77,1,12.99
20538,11,1,4.99
20539,11,2,24.09
20539,12,1,4.79
20540,11,1,15.76
20541,11,1,11.77
20542,11,2,33.72
20543,11,1,16.3
20543,23,2,35.65
20544,11,1,14.79
20544,16,1,13.77
20544,40,1,29.99
20545,11,1,12.49
20546,11,1,16.99
20546,60,2,24.98
20547,11,2,29.159999999999997
20547,14,1,14.79
20547,15,1,11.77
20547,19,1,13.97
20547,24,2,25.94
20547,27,1,19.99
20547,35,1,14.96
20548,11,1,20.99
20548,41,2,22.48
20549,11,1,15.36
20549,12,2,42.48
20549,16,3,70.34
20550,11,1,30.97
20551,11,1,13.97
20551,39,1,14.99
20551,51,2,25.98
20551,70,2,22.98
20551,75,3,33.97
20552,11,1,13.97
20552,49,11,161.39
20553,11,1,5.78
20554,11,1,14.37
20554,16,1,19.77
20555,11,1,25.78
20555,30,2,29.92
20556,12,1,13.77
20556,39,1,12.99
20556,42,1,11.99
20557,11,4,49.49
20557,24,6,92.41
20557,47,8,48.92
20557,58,2,24.57
20557,61,3,35.33
20558,11,3,32.33
20559,11,3,46.71
20560,11,2,25.25
20561,11,1,7.78
20561,38,1,12.99
20561,62,1,11.49
20562,11,2,27.73
20562,14,1,11.77
20562,21,2,25.74
20563,11,2,23.54
20563,13,1,11.77
20564,11,3,41.5
20565,11,1,15.36
20566,11,1,19.99
20567,11,3,52.53
20567,32,1,13.72
20568,11,3,31.71
20568,12,3,35.31
20569,11,2,41.13
20570,11,1,9.97
20571,11,2,31.96
20571,35,1,12.25
20571,38,1,11.49
20571,50,2,20.98
20572,11,2,30.72
20572,27,1,16.36
20573,11,1,14.96
20574,11,1,17.3
20575,11,4,67.39
20575,27,3,43.3
20576,11,3,65.73
20577,11,2,26.54
20577,31,2,39.52
20577,38,4,47.96
20577,45,1,18.49
20577,75,1,20.99
20578,11,3,39.5
20578,26,2,25.54
20578,48,2,25.98
20578,65,1,14.42
20579,11,4,62.08
20579,63,4,44.74
20580,11,1,11.77
20581,11,1,14.96
20582,11,2,28.34
20583,11,2,25.54
20584,11,2,27.94
20585,11,3,70.97
20585,15,1,13.97
20585,16,4,72.91
20585,20,3,41.91
20585,23,13,189.06
20585,25,6,104.72
20585,27,17,270.65
20585,28,4,68.31
20585,30,14,209.78
20585,44,4,50.96
20585,77,2,27.37
20586,11,2,57.95
20586,40,2,22.98
20586,42,3,37.47
20587,11,1,35.77
20588,11,1,13.97
20589,11,1,5.78
20589,13,2,24.98
20589,20,2,46.22
20590,11,6,82.84
20590,30,2,29.33
20591,11,6,92.44
20592,11,1,14.99
20592,19,1,10.77
20592,64,2,12.18
20593,11,2,36.35
20593,22,1,13.97
20593,55,1,89.49
20594,11,7,92.79
20594,14,5,74.8
20594,24,7,119.34
20594,47,6,74.44
20594,57,6,71.82
20594,69,7,94.22
20595,11,1,13.77
20596,11,3,37.51
20596,24,7,74.67
20596,46,4,44.96
20596,56,5,61.53
20597,11,1,7.78
20598,11,1,10.77
20598,12,2,29.759999999999998
20598,15,1,8.77
20599,11,1,14.37
20600,11,1,13.97
20600,30,3,35.9
20600,55,1,13.99
20600,59,2,22.98
20600,64,1,11.88
20600,71,2,23.37
20601,11,1,17.96
20602,11,1,21.99
20603,11,1,46.37
20604,11,1,28.99
20605,11,1,12.97
20606,11,1,14.79
20607,12,1,12.49
20607,36,1,9.28
20607,68,1,11.88
20607,76,2,24.98
20608,11,1,11.77
20608,14,5,54.48
20608,17,4,39.69
20609,11,1,14.99
20610,11,1,18.99
20611,11,1,11.97
20611,43,2,22.98
20612,11,3,66.73
20612,17,2,45.98
20612,26,1,13.77
20613,11,1,12.99
20613,21,1,11.97
20614,12,2,34.54
20615,11,1,14.37
20616,11,1,12.97
20616,22,1,15.76
20617,11,1,9.97
20617,40,1,18.99
20617,65,1,14.49
20618,11,1,11.77
20619,11,3,37.47
20619,14,3,37.47
20619,16,1,14.96
20619,20,6,73.48
20619,33,1,13.97
20619,38,1,29.99
20620,11,5,82.83
20621,11,1,18.99
20621,31,1,21.0
20621,77,3,72.47
20622,11,1,13.97
20622,49,2,26.98
20622,50,1,15.49
20623,12,1,15.36
20624,11,2,24.14
20624,36,1,14.96
20625,12,1,11.77
20626,11,1,15.36
20626,13,1,13.77
20627,11,3,34.91
20628,11,1,14.37
20628,25,2,21.74
20628,43,1,12.99
20628,61,1,11.88
20628,70,2,27.87
20628,76,2,26.37
20629,11,2,22.74
20630,11,2,28.67
20630,12,1,10.77
20630,23,3,41.18
20630,43,2,19.48
20630,47,1,15.49
20631,11,1,15.36
20632,11,4,83.74
20633,11,1,10.77
20633,12,1,17.99
20633,16,2,28.87
20633,71,1,14.99
20634,11,1,13.97
20635,11,5,69.36
20635,20,2,25.94
20635,65,6,129.94
20636,11,2,28.74
20637,11,2,17.54
20638,11,1,9.99
20638,41,3,42.97
20639,11,1,12.49
20640,11,1,14.79
20641,11,1,20.99
20642,11,2,36.73
20643,11,1,13.77
20644,11,5,105.44999999999999
20644,27,2,31.32
20644,39,3,37.97
20644,63,4,74.35
20645,11,3,44.37
20646,11,2,29.33
20646,56,2,53.98
20647,11,6,90.89
20648,11,3,35.31
20648,39,3,48.97
20648,74,6,84.93
20649,11,6,79.2
20650,11,2,27.94
20651,11,2,24.87
20652,11,1,11.77
20652,22,2,30.73
20652,63,1,11.88
20652,72,1,12.58
20653,11,2,26.14
20653,12,1,15.76
20653,17,1,6.77
20654,11,2,35.95
20655,11,4,69.07
20656,11,3,37.95
20656,21,1,15.19
20656,35,3,42.87
20656,45,10,123.4
20656,49,8,109.92
20656,51,2,29.48
20656,61,3,39.160000000000004
20656,62,3,39.47
20656,63,2,38.48
20656,65,3,37.86
20656,70,2,38.98
20656,76,2,28.98
20656,78,2,25.16
20657,11,1,14.99
20657,35,1,11.97
20658,11,1,27.77
20658,46,2,50.98
20659,11,2,30.92
20660,11,1,17.9
20660,72,1,24.49
20660,78,2,25.98
20661,11,4,69.99
20661,12,3,31.32
20662,11,2,26.74
20663,11,1,13.97
20664,11,1,17.9
20665,11,1,9.77
20665,15,1,11.77
20665,16,1,14.37
20666,11,1,9.97
20667,11,3,35.31
20667,45,3,72.97
20668,11,10,162.62
20668,14,6,89.14
20668,26,7,94.76
20668,31,6,83.87
20668,42,10,100.9
20668,49,7,72.93
20668,62,6,77.81
20668,65,6,80.82
20669,11,2,22.15
20670,11,3,42.31
20670,59,1,13.49
20671,11,3,38.5
20672,11,2,28.53
20673,11,6,72.02
20674,11,1,13.97
20675,11,4,49.28
20676,11,11,161.76999999999998
20676,18,10,121.69
20676,21,2,31.72
20676,31,2,30.72
20676,32,3,43.09
20676,35,3,46.08
20676,42,5,67.45
20676,47,3,49.47
20677,11,1,19.99
20678,11,2,22.48
20679,11,2,42.14
20680,11,4,88.27
20680,19,3,49.12
20681,11,1,19.99
20681,12,1,19.99
20682,11,1,10.77
20683,11,2,20.54
20683,20,1,14.37
20684,11,4,55.06
20684,13,5,66.43
20684,65,4,54.46
20685,11,1,15.96
20686,11,4,47.68
20687,11,1,14.37
20688,11,2,25.48
20689,11,1,11.77
20690,11,1,12.97
20690,16,4,50.87
20690,43,2,20.98
20690,68,1,11.88
20691,11,1,11.77
20691,40,3,36.47
20691,72,5,64.38
20692,11,1,15.96
20692,69,1,11.49
20693,11,1,10.97
20694,11,2,31.92
20695,11,3,38.51
20695,31,2,30.72
20695,34,2,30.72
20695,36,6,89.2
20695,41,1,10.99
20695,48,2,24.48
20695,50,1,49.49
20695,51,1,25.99
20695,54,1,15.49
20695,57,2,32.48
20695,62,4,61.46
20695,63,1,75.99
20695,66,6,87.63
20695,68,3,102.96
20696,11,1,11.97
20697,11,1,10.77
20698,11,1,9.98
20699,11,1,17.3
20700,11,2,21.54
20700,15,2,30.33
20701,11,2,24.98
20702,11,1,9.77
20703,11,1,11.77
20704,11,4,51.12
20704,13,1,10.77
20704,17,3,51.1
20704,40,1,14.99
20704,44,5,87.45
20704,45,4,54.96
20704,64,1,17.99
20704,74,3,41.16
20704,75,2,29.57
20705,11,2,19.74
20705,43,4,83.46
20705,62,1,9.99
20706,11,10,349.9
20707,11,6,71.22
20708,11,1,10.77
20709,11,1,14.37
20709,33,1,15.36
20709,40,1,11.49
20709,49,1,12.99
20709,50,5,88.45
20709,76,3,37.47
20710,11,2,27.13
20710,36,1,14.37
20711,11,1,13.97
20712,12,1,15.36
20712,14,1,9.99
20713,11,1,13.97
20714,11,5,31.1
20714,12,4,47.08
20714,15,2,38.34
20714,23,3,35.7
20714,63,3,32.47
20715,11,8,121.66
20716,11,1,14.96
20716,12,1,15.9
20716,46,2,27.48
20716,47,1,45.49
20716,55,2,30.98
20716,60,2,20.98
20716,66,1,11.88
20716,70,3,36.86
20716,73,1,15.99
20717,11,4,63.7
20718,11,1,12.49
20719,11,1,14.79
20720,11,1,11.77
20721,11,2,32.6
20721,15,3,38.91
20721,71,1,13.57
20721,78,1,10.99
20722,11,3,46.08
20722,25,2,30.72
20722,54,3,43.47
20723,11,1,13.97
20723,47,1,5.49
20723,63,1,6.49
20724,12,10,138.45
20725,11,1,13.97
20725,27,1,14.96
20725,65,2,22.98
20725,74,1,16.49
20726,11,1,12.77
20727,11,2,159.98
20728,11,2,22.74
20728,16,3,35.31
20729,11,1,14.96
20729,30,4,57.86
20730,11,3,36.92
20730,26,1,14.79
20731,11,1,9.98
20732,11,2,36.54
20732,21,4,57.05
20732,42,2,47.98
20732,48,4,50.46
20732,59,3,54.97
20732,62,4,47.96
20732,76,3,48.97
20732,78,4,44.96
20733,12,2,27.94
20733,71,1,5.49
20734,11,14,227.35
20734,12,12,177.07
20734,14,2,22.94
20735,11,5,87.02
20736,11,3,85.11
20736,61,4,49.62
20737,11,1,16.36
20738,11,1,27.77
20739,11,2,38.2
20739,37,1,14.49
20739,57,2,22.98
20740,11,3,72.5
20740,18,1,14.77
20740,30,5,81.48
20740,34,2,39.98
20740,46,4,65.46
20740,47,4,57.46
20740,51,4,54.96
20740,61,2,24.46
20741,11,1,12.77
20742,11,1,29.99
20742,22,1,13.97
20742,25,1,19.77
20742,32,1,11.77
20742,35,1,15.36
20743,11,2,23.54
20743,22,3,43.69
20743,26,6,87.41999999999999
20744,11,1,15.36
20745,11,2,21.54
20745,12,1,8.77
20746,11,2,34.35
20746,26,1,23.7
20746,29,2,25.33
20746,32,1,4.79
20746,41,2,18.98
20746,54,2,10.98
20746,75,1,15.49
20746,77,1,5.49
20747,11,1,11.77
20748,11,2,26.76
20748,21,1,11.77
20748,31,3,48.94
20748,66,1,12.49
20748,69,1,12.49
20748,70,2,51.48
20749,12,2,32.75
20749,14,2,28.93
20749,15,1,16.99
20749,18,3,41.49
20749,19,1,14.77
20749,24,3,35.7
20749,26,2,26.14
20749,33,4,50.87
20750,11,2,27.13
20750,20,2,26.73
20750,21,1,10.77
20750,35,3,52.36
20750,41,4,47.96
20750,49,1,15.99
20751,11,4,53.68
20751,16,2,26.86
20752,11,2,13.58
20753,11,1,14.96
20754,11,2,27.73
20754,15,2,23.54
20754,22,2,29.92
20754,34,1,13.97
20754,48,6,73.44
20754,58,1,14.99
20754,72,2,27.57
20755,11,1,14.77
20756,11,2,49.48
20756,15,2,19.28
20757,12,2,26.14
20758,11,1,9.97
20759,11,3,47.0
20759,50,12,163.88
20760,11,3,67.97
20761,11,2,24.73
20761,51,2,24.98
20762,11,2,27.14
20762,16,3,41.53
20763,11,3,30.52
20763,14,4,52.7
20763,30,9,121.1
20763,75,1,28.49
20764,11,2,37.55
20765,11,1,17.36
20766,11,5,74.25
20767,11,2,26.53
20768,11,2,24.98
20768,22,1,12.25
20769,11,1,19.99
20769,21,1,11.77
20770,11,1,17.9
20771,11,1,11.97
20771,49,2,20.98
20772,11,2,25.48
20772,21,2,74.75
20772,28,1,21.0
20773,11,2,55.98
20774,11,1,12.77
20774,20,1,15.36
20774,29,2,23.74
20774,30,4,42.43
20774,73,2,27.37
20775,11,1,19.99
20775,77,2,24.98
20776,11,1,13.97
20776,15,1,14.96
20776,29,2,26.73
20776,42,1,13.99
20776,43,1,12.99
20776,47,2,25.98
20776,72,1,31.48
20777,11,1,18.38
20777,48,2,333.98
20778,11,1,12.97
20778,61,1,17.99
20779,11,1,10.77
20779,25,1,14.96
20779,56,1,12.99
20780,11,1,11.77
20780,13,4,49.68
20780,16,2,30.32
20781,11,1,10.77
20781,12,1,16.36
20782,11,2,56.96
20783,11,1,9.77
20783,42,2,27.48
20783,49,1,13.99
20783,50,8,106.42
20783,66,3,35.06
20784,11,3,42.49
20784,21,4,92.72
20784,25,4,56.87
20784,64,5,64.95
20785,11,3,34.71
20785,30,3,41.1
20786,11,3,48.89
20786,12,4,61.28
20786,56,1,15.49
20786,58,1,11.49
20786,60,2,22.98
20786,61,1,9.49
20786,73,1,12.99
20787,11,1,12.49
20788,11,1,13.97
20789,11,1,12.97
20789,45,6,91.94
20789,64,5,61.17
20789,72,1,11.88
20790,11,1,15.36
20791,11,3,38.31
20792,11,2,29.73
20792,49,2,31.98
20793,11,5,74.85
20793,24,2,41.74
20793,28,7,101.77000000000001
20793,29,3,39.71
20793,47,3,35.47
20793,61,3,41.56
20793,65,3,41.97
20794,11,1,14.37
20795,11,1,25.77
20796,11,1,11.97
20797,11,1,8.97
20797,13,1,9.77
20797,15,1,8.77
20797,36,1,11.97
20797,43,1,12.99
20797,50,3,38.47
20797,52,1,19.49
20797,54,3,38.47
20797,57,2,35.98
20797,62,3,34.97
20797,67,5,62.04
20797,77,2,23.48
20798,11,1,14.96
20799,11,3,42.71
20800,11,5,82.87
20800,35,4,65.66
20800,42,5,85.95
20801,11,1,12.97
20801,41,1,15.49
20801,61,2,23.76
20802,11,1,11.77
20803,11,2,33.76
20803,29,1,9.77
20803,30,1,38.1
20803,75,2,67.98
20803,77,3,55.97
20804,11,1,18.99
20805,11,1,13.97
20806,11,1,30.99
20807,11,2,28.34
20807,12,1,14.96
20807,17,2,18.54
20808,11,3,43.52
20808,16,2,39.98
20809,11,1,11.77
20809,61,1,10.49
20810,12,1,14.99
20811,11,2,23.54
20811,26,1,15.36
20811,39,2,25.98
20811,49,2,27.98
20812,11,3,43.7
20813,11,6,75.01
20813,24,4,50.48
20813,46,4,59.96
20814,11,1,13.97
20814,12,1,14.79
20814,13,3,42.73
20815,11,5,69.11
20815,13,2,31.72
20815,22,3,44.88
20815,47,5,72.95
20815,78,4,53.46
20816,11,1,17.7
20817,11,2,29.75
20817,31,4,50.67
20818,11,2,35.31
20818,37,3,38.97
20819,11,2,16.77
20820,11,3,33.31
20821,11,1,6.77
20822,11,1,16.36
20822,24,2,23.54
20822,28,1,18.83
20822,40,2,24.98
20822,48,2,28.98
20822,49,11,147.39
20823,11,1,26.99
20823,20,1,9.98
20823,32,1,10.9
20823,43,1,15.49
20823,48,4,39.96
20824,11,4,79.11
20824,13,1,14.37
20824,14,4,77.71
20824,15,6,91.21000000000001
20824,19,1,11.77
20824,23,3,44.92
20824,58,4,59.96
20824,61,1,26.99
20824,63,4,65.46
20825,11,1,15.36
20826,11,4,68.43
20827,11,1,22.99
20827,24,1,12.25
20827,31,1,9.77
20827,46,3,39.97
20828,11,1,16.36
20828,19,1,14.96
20829,11,1,16.36
20830,11,2,23.95
20831,11,1,9.77
20831,12,1,12.77
20831,34,3,39.91
20831,38,2,17.98
20831,41,3,37.97
20831,45,4,31.96
20831,61,3,38.67
20832,11,5,68.84
20832,17,2,27.74
20832,38,2,25.98
20832,40,3,39.97
20832,76,4,57.04
20833,11,1,18.36
20834,11,2,22.74
20834,18,2,25.74
20834,43,1,12.99
20834,54,4,55.46
20834,56,1,11.49
20834,64,1,27.99
20835,11,3,67.51
20835,41,5,57.95
20835,61,4,52.04
20835,69,3,45.97
20836,11,1,14.96
20836,38,1,16.99
20837,11,5,74.65
20837,24,2,30.33
20837,25,1,17.9
20838,11,1,14.37
20839,11,1,13.97
20840,11,1,10.77
20840,36,1,122.37
20841,11,1,9.77
20842,11,2,31.67
20843,11,1,20.99
20844,11,1,9.98
20844,12,1,29.37
20845,11,3,55.77
20845,16,2,29.89
20845,25,3,40.39
20846,11,1,9.99
20847,11,1,14.96
20848,11,2,25.73
20848,13,1,9.97
20848,16,2,25.74
20849,11,1,16.3
20850,11,1,15.36
20850,49,5,104.45
20851,11,1,15.36
20851,25,1,9.77
20852,11,1,19.99
20852,13,2,22.94
20852,43,1,17.99
20852,48,4,125.46
20853,11,1,16.96
20853,36,3,43.69
20853,37,5,78.45
20854,11,2,21.75
20854,36,1,12.99
20854,57,1,13.98
20854,67,1,9.99
20854,74,1,14.99
20855,11,2,13.96
20855,17,2,15.76
20856,11,1,11.77
20856,30,1,14.37
20856,75,3,39.36
20856,77,1,13.99
20857,11,2,69.98
20858,11,1,9.98
20858,12,1,11.77
20858,30,3,34.51
20858,44,3,42.47
20858,68,1,11.49
20859,11,4,54.29
20860,11,2,30.32
20861,11,1,13.97
20861,12,2,28.74
20862,11,1,17.7
20863,11,1,15.36
20863,13,2,28.93
20864,11,4,59.85
20865,11,1,12.97
20866,11,1,9.77
20867,11,3,47.51
20867,55,2,36.98
20867,58,2,36.48
20867,61,3,39.45
20867,67,1,19.99
20868,11,2,52.76
20868,68,2,22.48
20868,73,1,25.99
20868,74,1,19.49
20869,11,2,29.75
20870,11,2,32.32
20871,11,1,11.78
